id,name,slug,tagline,shortenedUrl,commentsCount,createdAt,featuredAt,updatedAt,pricingType,topic_id,topic_name,topic_slug,redirectToProduct_id,redirectToProduct_slug,disabledWhenScheduled,votesCount,productState,thumbnailImageUuid
488536,AdminVPS,adminvps,Hosting company providing VPS/VDS ,/r/p/488536,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:29-07:00,free_options,232,Internet of Things,internet-of-things,,,True,3,default,0b12d3d5-f844-4d1f-b2f4-0cd7a16046cf.jpeg
488532,AI-mazing Virtual Backgrounds,ai-mazing-virtual-backgrounds,Elevate Your Boring Virtual Meetings,/r/p/488532,11,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:23-07:00,free,93,User Experience,user-experience,,,True,9,default,42c3362b-d0cc-46af-b28d-cc0e23abe83d.svg
488531,Habox,habox,Store or share files as easily as chatting,/r/p/488531,17,2024-09-12T01:07:38-07:00,,2024-09-22T08:09:24-07:00,free_options,1,PC,pc,,,True,7,default,69314eae-1b5d-4bbe-b8a2-2545c833c096.png
488530,kikudoo,kikudoo,"SaaS platform for trainers, event creators & their audience",/r/p/488530,0,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:25-07:00,free,46,Productivity,productivity,,,True,6,default,3da4dbfd-7669-4b45-a5db-777811b6b11e.png
488528,Reviewhawk.ai,reviewhawk-ai,"Export Google Play & App Store Reviews, Get the Report!",/r/p/488528,57,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:20-07:00,free_options,164,Marketing,marketing,,,True,37,default,531cd8a6-0dce-409e-a510-0ec4f7ed65f1.png
488526,Sales,sales,TRU Realty,/r/p/488526,10,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:22-07:00,,71,Sales,sales,,,True,9,default,9357e7eb-8ff0-4c3f-8173-76ec2d3d8e32.png
488519,Rakun Fidget Fire,rakun-fidget-fire,Relax and play with fire,/r/p/488519,15,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:21-07:00,free,8,iOS,ios,,,True,15,default,45f96fc4-c8ab-445b-aa6e-602070f3ec38.png
488516,Stylixir,stylixir,CSS Pattern Generator,/r/p/488516,13,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:23-07:00,free,44,Design Tools,design-tools,,,True,8,default,6aeb9c28-f16f-486f-9bd2-61305d81cc5c.png
488497,Menu Translator,menu-translator,Understand Any Restaurant Menu,/r/p/488497,19,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:21-07:00,free_options,209,Languages,languages,,,True,16,default,8f0f52bf-a570-4c59-90b3-e43648af3f41.png
488474,Loadie: Reel Story Video Saver,loadie-reel-story-video-saver,"Manage Posts, Reels, Stories",/r/p/488474,4,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:29-07:00,free,46,Productivity,productivity,,,True,4,default,cfd5ae47-159b-49f4-8fe4-4b1df8fece1d.png
488470,4K Best Wallpapers: Walpium,4k-best-wallpapers-walpium,Backgrounds & Home Screens,/r/p/488470,10,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:22-07:00,free,76,Art,art,,,True,9,default,b2ba8fdf-8456-40dc-a27d-fdded96fd8f5.png
488466,UBQT ,ubqt,Catch me when you can,/r/p/488466,2,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:26-07:00,free,2,Android,android,,,True,5,default,7514f238-167f-493e-aed2-56beb4bf6659.jpeg
488465,302 PhotoBooth,302-photobooth,Photo Booth Rentals,/r/p/488465,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:29-07:00,payment_required,84,Events,events,,,True,4,default,f1f24216-14a7-4273-ba7c-ee9b442e058a.svg
488463,Typewriteit,typewriteit,"Manually Typewritten Letters, Delivered To Door",/r/p/488463,3,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:29-07:00,payment_required,85,Newsletters,newsletters,,,True,4,default,64e71910-a4f2-4323-8d7a-874a82c9274a.png
488453,Deformity.ai,deformity-ai,Engage customers with AI-driven forms,/r/p/488453,7,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:25-07:00,free_options,164,Marketing,marketing,,,True,6,default,ec626c1f-d517-4f78-9e31-91c5354b79f1.gif
488451,RegexMy,regexmy,"AI text files translation, summarization, regexes and xpaths",/r/p/488451,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:22-07:00,free_options,237,SaaS,saas,,,True,9,default,37896977-6da7-4b75-aad3-ad4fcc071000.jpeg
488421,DESIGN PROJECT PROPOSAL TEMPLATE,design-project-proposal-template,Elevate Your Pitch,/r/p/488421,3,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:23-07:00,payment_required,802,Design,design,,,True,7,default,0e7e1316-05e9-4017-be24-8ec98cfab496.webp
488420,DESIGN PORTFOLIO TEMPLATE,design-portfolio-template,Design in the Spotlight,/r/p/488420,0,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:28-07:00,payment_required,802,Design,design,,,True,5,default,558fb398-4ca7-430a-81fe-c7d445430832.webp
488409,GOSH,gosh,Never miss a product release (or price drop) again...,/r/p/488409,7,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:22-07:00,free,104,Social Media,social-media,,,True,10,default,67a98113-4f26-417b-9703-e3c313bca4e3.png
488344,Event Miser,event-miser,Bulletin board for local events and meet-ups around town.,/r/p/488344,2,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:27-07:00,free,84,Events,events,,,True,5,default,fd0799a6-7559-4ef8-afc8-d0fcc1a1cbb6.x-icon
488314,LeadMetrics,leadmetrics,Your agency dashboard for all relevant lead & ad metrics.,/r/p/488314,2,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:28-07:00,free_options,108,Analytics,analytics,,,True,5,default,4c56331d-b671-489c-9bf3-ea5dcd76beda.png
488313,Affiliate Winners AI,affiliate-winners-ai,AI to help affiliate marketers find new winning products,/r/p/488313,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:26-07:00,free_options,164,Marketing,marketing,,,True,5,default,8ae6c2ba-2f0d-4461-aa13-9845bbbedf93.png
488293,DesignAI,designai-2,Transform your 3D modeling workflow: From hours to seconds,/r/p/488293,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:25-07:00,free_options,44,Design Tools,design-tools,,,True,6,default,8278fa00-2af8-4abe-a358-3a28de94badf.png
488278,Yellow AI Character Generator for Daz 3D,yellow-ai-character-generator-for-daz-3d,Supercharge your 3D character art in Daz Studio with Yellow,/r/p/488278,3,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:21-07:00,free_options,268,Artificial Intelligence,artificial-intelligence,,,True,14,default,ce0cb7e8-9a74-4f9a-b548-3874e0b84612.png
488268,Meeting Stash,meeting-stash,"Everything you need to plan, run, and ace your meetings",/r/p/488268,74,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:18-07:00,free,46,Productivity,productivity,,,True,214,default,1c4c0e81-1cb9-4909-bb4b-ce810f1a4ef1.png
488266,eslint-plugin-paths,eslint-plugin-paths,A plugin for ESLint to force use paths aliases from tsconfig,/r/p/488266,2,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:26-07:00,free,89,Open Source,open-source,,,True,6,default,075bcd56-fdbe-49e9-bbc8-b864d2dcaadb.png
488260,AppBuzz,appbuzz-2,Turn Your Ecom Site into an AI-Powered Mobile App in 60 secs,/r/p/488260,142,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:17-07:00,free_options,268,Artificial Intelligence,artificial-intelligence,,,True,595,default,b395d3e9-c2e8-4e8c-9534-af599b0625e6.png
488226,Tailwind Dashboard Templates & Themes,tailwind-dashboard-templates-themes,"Carefully Coded In Typescript,Flowbite,Preline,React,Next.Js",/r/p/488226,5,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:21-07:00,free_options,267,Developer Tools,developer-tools,,,True,15,default,a45e4ef6-a5e8-44d4-9e4a-dfe403db6825.gif
488201,Blue Light Filter ,blue-light-filter,A lightweight blue light filter for Chrome,/r/p/488201,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:29-07:00,free,34,Chrome Extensions,chrome-extensions,,,True,4,default,08759d72-83b3-49f6-9d8b-178412a5a8da.png
488161,Chirpy,chirpy,Custom Notification Sounds for your Slack,/r/p/488161,4,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:22-07:00,free_options,22,Slack,slack,,,True,11,default,f15b0394-8f95-4bee-ac27-0d59eaa4d5c6.png
488129,citrus search,citrus-search,"Select a paper, explore related research",/r/p/488129,11,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:21-07:00,free,46,Productivity,productivity,,,True,13,default,f7cb1f01-378a-47bc-94ca-23be105b1862.svg
488038,Lattim,lattim,Cyber Security Solution,/r/p/488038,5,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:28-07:00,free,865,Security,security,,,True,4,default,c04614b4-bc7d-4d1c-ba0b-e512f7f4da6c.png
488035,Nextool,nextool,"The AI Superhub with 10,000+ Tools",/r/p/488035,76,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:18-07:00,free,44,Design Tools,design-tools,,,True,187,default,4e2b2895-f2ee-400c-bdc8-8af8eaf33fa6.gif
487972,9Zero Climate Innovation Hub,9zero-climate-innovation-hub,Home of Climate Action,/r/p/487972,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:28-07:00,free,84,Events,events,,,True,5,default,95294a4e-a993-4318-be5c-573453d521d6.png
487952,Truelist,truelist-2,Unlimited email validation,/r/p/487952,34,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:20-07:00,payment_required,88,API,api-1,,,True,53,default,94a611a0-0fb0-4601-b485-2298f87f1d31.png
487930,SwapFaces Swap Clothes,swapfaces-swap-clothes,AI tool for seamlessly swapping clothes in photos online.,/r/p/487930,4,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:25-07:00,free,44,Design Tools,design-tools,,,True,6,default,1859f7c2-934d-49f3-b5a6-4bb46843cc66.x-icon
487910,Astopia: Astrology & Horoscope,astopia-astrology-horoscope-2,"Personal Astrology, Horoscope, Relationship Compatibility",/r/p/487910,29,2024-09-12T00:01:00-07:00,,2024-09-18T09:55:09-07:00,free_options,256,Calendar,calendar,,,True,92,default,034bb191-1edc-4983-a067-27a72d9bc9ef.png
487876,Foldwrap,foldwrap,Generate animated ads in 1-click,/r/p/487876,37,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:19-07:00,free_options,207,Advertising,advertising,,,True,105,default,3e93ed83-eea1-428b-8e4f-009faa53cdc9.png
487853,Auto Mailer,auto-mailer,Newsletter creation on auto pilot.,/r/p/487853,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:24-07:00,free_options,39,Email,email,,,True,6,default,08afb865-1dce-4b0b-9a65-25090de56d01.x-icon
487750,Who is lying,who-is-lying,Real-time voice chat game where players expose the imposter,/r/p/487750,4,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:25-07:00,free,352,Tech,tech,,,True,6,default,2add9126-7905-4edc-b1f2-cc058f47a9c4.png
487431,TissueApp,tissueapp,Finally synchronize devs with customer support teams,/r/p/487431,5,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:26-07:00,free_options,123,Customer Communication,customer-communication,,,True,6,default,ee0d8af6-9d3d-40b5-b4e7-42798eb17dd8.png
487397,Quist AI,quist-ai,AI research assistant you can actually trust,/r/p/487397,56,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:19-07:00,free_options,268,Artificial Intelligence,artificial-intelligence,,,True,122,default,70e0de0a-0c57-4052-bdc1-694300f82ca1.png
487036,Daily Note,daily-note,Income and Expense tracking solution,/r/p/487036,13,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:22-07:00,free_options,237,SaaS,saas,,,True,9,default,5486cd64-49fd-4a60-80f5-7203444689b3.png
487017,Loan Processing Automation,loan-processing-automation,Loan Automation Bot,/r/p/487017,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:29-07:00,payment_required,73,Home,home,,,True,4,default,505cddf4-736d-49e5-b034-2128482be70a.png
486820,Faro,faro,Chrome extension to save pages with highlighted taglines,/r/p/486820,16,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:20-07:00,free_options,34,Chrome Extensions,chrome-extensions,,,True,24,default,7da64ff0-8744-4022-b9e5-1ca403395087.png
486795,Morpheus,morpheus,AI enhanced container observability.,/r/p/486795,6,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:20-07:00,free,89,Open Source,open-source,,,True,30,default,42860a8c-b87d-4a5e-9c19-d8e3b1e99980.png
486767,Mentava,mentava,Teach your 3-year-old to read,/r/p/486767,99,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:18-07:00,free_options,82,Parenting,parenting,,,True,162,default,82c4d35d-74f8-4648-ad96-3ca9bb9162be.png
486733,pixels.market,pixels-market,"15,000+ Free Illustrations and Icons",/r/p/486733,19,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:19-07:00,free,44,Design Tools,design-tools,,,True,55,default,2ee9a60a-4eac-4976-8994-e0af4e1dcdb1.png
486690,MemeDeck,memedeck,A social text-to-meme generator,/r/p/486690,17,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:20-07:00,free,42,Funny,funny,,,True,26,default,2a160b4a-2b03-4c92-b4c5-fb0b2a933cba.jpeg
485778,StruCompare,strucompare,Instant Structural framing for your building online,/r/p/485778,3,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:26-07:00,free_options,44,Design Tools,design-tools,,,True,6,default,84079e13-f4fb-4307-ae84-f0db5bf61904.png
484978,Green Wedge,green-wedge,Reduce your carbon footprint through ecosystem restoration,/r/p/484978,69,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:19-07:00,payment_required,349,Climate Tech,climate-tech,,,True,88,default,a598a07b-9ad1-4c75-aaa6-85fe98d60f54.svg
484656,Mischief Manager ,mischief-manager,Master your mischief for better mental and financial health.,/r/p/484656,2,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:28-07:00,free_options,46,Productivity,productivity,,,True,5,default,a5a18356-3750-4945-abb3-ad634eb01ddb.png
483483,NextUp,nextup-2,Ship your Next JS app in hours ,/r/p/483483,4,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:27-07:00,payment_required,237,SaaS,saas,,,True,5,default,9cdf7177-7b11-4d58-ba6c-7543370fbbc1.jpeg
482299,Videotr.ee,videotr-ee,Convert your videos into an interactive funnel that sells,/r/p/482299,38,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:19-07:00,free_options,68,Video Streaming,video-streaming,,,True,59,default,f089e6e2-eb37-4c31-b19a-04b951b211da.gif
482233,Jennie Johnson,jennie-johnson,"AI career coaching, job matching, and resume optimization.",/r/p/482233,32,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:19-07:00,free_options,46,Productivity,productivity,,,True,64,default,eba21f4d-2116-48e3-84d0-92d440e7473e.png
482163,WISS Bundle,wiss-bundle,WISS Product Bundle App for Your Shopify Store,/r/p/482163,64,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:19-07:00,free_options,71,Sales,sales,,,True,66,default,c53fb779-7691-485e-b852-7a0d6602eefa.png
480610,Topic Authority,topic-authority,A new keyword clustering tool for SEOs and entrepreneurs,/r/p/480610,42,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:20-07:00,payment_required,164,Marketing,marketing,,,True,23,default,373ee77c-6d09-4dac-bb50-14133fea28bf.png
479678,Playcast.ai,playcast-ai,Listen to your reading list on the go,/r/p/479678,9,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:27-07:00,free_options,46,Productivity,productivity,,,True,5,default,dcf5b021-67af-4e91-9065-22dbc88e62e0.png
475908,Rev VoiceHub,rev-voicehub,"Your Productivity, Reimagined",/r/p/475908,1,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:22-07:00,free_options,46,Productivity,productivity,,,True,12,default,89590cb6-7fce-4d0d-a0d2-88e786a0b795.png
475668,Yoodocs,yoodocs,Your Smart AI-Powered Documentation Service,/r/p/475668,0,2024-09-12T00:01:00-07:00,,2024-09-22T08:09:24-07:00,free_options,237,SaaS,saas,,,True,5,default,7c9366e8-b9ab-4558-bef4-0633f2e146ce.x-icon
488529,AIPhone.AI,aiphone-ai-3,AI-powered phone call app with live translation,/r/p/488529,288,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T14:15:56-07:00,free_options,46,Productivity,productivity,,,True,822,default,786f04be-e519-4934-849f-048b630768ad.png
486218,ConfettiTherapy.com,confettitherapy-com,Pop confetti to get rid of stress & anxiety,/r/p/486218,277,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T08:35:34-07:00,free,43,Health & Fitness,health-fitness,,,True,735,default,ce8d199c-09a8-40a5-9e8c-ac58aa9f687e.png
488950,OpenAI o1,openai-o1,AI that can do general-purpose complex reasoning,/r/p/488950,53,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T13:04:31-07:00,payment_required,268,Artificial Intelligence,artificial-intelligence,,,True,670,default,d18d65ba-555a-4342-bd06-79fcc14e35fe.png
486382,FunBlocks AIFlow,funblocks-aiflow,An AI-powered whiteboard and mind map tool,/r/p/486382,165,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T13:21:01-07:00,free_options,46,Productivity,productivity,,,True,397,default,8cf192a4-cb4c-452c-8e17-b969abae0824.png
489029,Cavela,cavela,Create custom products at factory cost,/r/p/489029,119,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T13:41:17-07:00,,268,Artificial Intelligence,artificial-intelligence,,,True,355,default,aa1cb041-bff8-4824-ba31-4c807203aea6.png
488906,Landerino,landerino,A lightweight webpage builder that lets you focus on content,/r/p/488906,63,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T13:03:32-07:00,free_options,243,Website Builder,website-builder,,,True,175,default,b1acca47-782d-45ec-8ccc-fed2bd55eeb6.png
488835,NeckFit,neckfit,Correct forward head posture,/r/p/488835,84,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T14:01:17-07:00,free_options,43,Health & Fitness,health-fitness,,,True,168,default,ef449813-a362-4634-825b-fe75cc3949e1.png
488710,VELS,vels,Voice-enabled learning simulations for learning and training,/r/p/488710,95,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T14:31:17-07:00,free,46,Productivity,productivity,,,True,182,default,3aedf104-3c19-478c-861d-273c53d5f00d.png
488882,Mneme AI ,mneme-ai,"Chat with your notes, documents and books on-device",/r/p/488882,40,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T14:21:24-07:00,free_options,46,Productivity,productivity,,,True,136,default,08e5382f-9834-4d9d-acef-520c6a298cd6.png
488473,Selfplanr,selfplanr,An end-to-end smart planning platform for high schoolers,/r/p/488473,54,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T14:21:24-07:00,free,46,Productivity,productivity,,,True,136,default,4cb8e6cd-90c9-4717-8b2b-3c543fad0489.png
488841,Codemeup,codemeup,Embed code snippets directly from Github,/r/p/488841,50,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T14:11:11-07:00,payment_required,88,API,api-1,,,True,131,default,c125cb60-ecf1-4116-b170-9699c2ea4fb2.png
482873,JitBlox,jitblox,Interactive prototyping of modern web apps without coding,/r/p/482873,66,2024-09-13T00:01:00-07:00,2024-09-13T00:01:00-07:00,2024-09-22T13:31:24-07:00,free_options,44,Design Tools,design-tools,,,True,117,default,1675ed36-35cf-4d0c-a55d-8cd5c573992c.png
489036,Mekari Assist,mekari-assist,AI powered OCR for automated data entry to any platform!,/r/p/489036,8,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,free_options,611,Finance,finance,,,True,15,default,c69589ea-e2c6-4662-8f4d-e5d6a1f2cd30.png
489034,Photoeval,photoeval,Test your attractiveness using human feedback and AI.,/r/p/489034,1,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,,103,Dating,dating,,,True,7,default,9e44eaee-8ec4-45d9-98f3-924836d873cd.png
489033,RiddlesRush.com,riddlesrush-com,Fun Riddles & Brain Puzzles,/r/p/489033,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:16-07:00,free,150,Puzzle Games,puzzle-games,,,True,6,default,0eb35ec0-ec94-42d0-ae48-a9a0a2332e50.png
489031,Wallpaper Generate,wallpaper-generate,Create Wallpaper Designs with AI,/r/p/489031,0,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:15-07:00,free_options,44,Design Tools,design-tools,,,True,6,default,ae42d911-0807-458f-8505-1f4d160b2260.png
489030,Flash Card In Notion (Space Repetition),flash-card-in-notion-space-repetition,Work same as anki flashcard but for notion!,/r/p/489030,2,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:15-07:00,free,96,Notes,notes,,,True,6,default,de75e769-67e0-4b88-a919-7fe594333b34.png
489028,Shuraa Business Setup,shuraa-business-setup,How to Start Foodstuff Trading Business in Dubai,/r/p/489028,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,free,164,Marketing,marketing,,,True,6,default,c122c245-f1bf-4dd3-b596-7e5418a4093f.jpeg
489027,Nutribot,nutribot,Ingredients Simplified,/r/p/489027,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,free,43,Health & Fitness,health-fitness,,,True,7,default,23ab10cb-cc00-44eb-ae3a-d5f1584386d8.png
489021,ValueRouter,valuerouter-2,Bridge or cross-chain swap your assets in/out from Solana.,/r/p/489021,2,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:13-07:00,free,94,Fintech,fintech,,,True,7,default,ac1ea0d3-1488-41e8-a121-241db92743ed.png
489020,Tools For Youtube,tools-for-youtube,Collection of Tools For Youtubers,/r/p/489020,10,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:10-07:00,free,164,Marketing,marketing,,,True,16,default,78d13b7c-63f8-413c-a9a2-e81a9ac28654.png
489019,GeoSurf,geosurf,Explore Surf Breaks | Find Surf Spots,/r/p/489019,3,2024-09-13T00:01:00-07:00,,2024-09-22T08:09:14-07:00,free,79,Surfing,surfing,,,True,7,default,673e3a53-d6f7-4953-8bce-410da81456cb.png
